gene_name	cds	rna	gene_ID
Polr3f	2248	2512	ENSMUST00000143292
Polr3f	2248	2512	ENSMUST00000028914
Polr3f	2248	2512	ENSMUST00000155567
Polr3f	2248	2512	ENSMUST00000136999
Polr3g	14168	15993	ENSMUST00000048993
Polr3g	14168	15993	ENSMUST00000162535
Polr3g	14168	15993	ENSMUST00000161920
Polr3g	14168	15993	ENSMUST00000160331
Polr3g	14168	15993	ENSMUST00000161093
Polr3g	14169	15992	ENSMUST00000048993
Polr3g	14169	15992	ENSMUST00000162535
Polr3g	14169	15992	ENSMUST00000161920
Polr3g	14169	15992	ENSMUST00000160331
Polr3g	14169	15992	ENSMUST00000161093
Polr3gl	5540	6200	ENSMUST00000131641
Polr3gl	5540	6200	ENSMUST00000091924
Polr3gl	5540	6200	ENSMUST00000141579
Polr3gl	5540	6200	ENSMUST00000145001
Polr3gl	5542	6199	ENSMUST00000131641
Polr3gl	5542	6199	ENSMUST00000091924
Polr3gl	5542	6199	ENSMUST00000141579
Polr3gl	5542	6199	ENSMUST00000145001
Polr3gl	5537	6198	ENSMUST00000131641
Polr3gl	5537	6198	ENSMUST00000091924
Polr3gl	5537	6198	ENSMUST00000141579
Polr3gl	5537	6198	ENSMUST00000145001
Polr3gl	5541	6201	ENSMUST00000131641
Polr3gl	5541	6201	ENSMUST00000091924
Polr3gl	5541	6201	ENSMUST00000141579
Polr3gl	5541	6201	ENSMUST00000145001
Polrmt	11408	12878	ENSMUST00000159082
Polrmt	11408	12878	ENSMUST00000160595
Polrmt	11408	12878	ENSMUST00000159016
Polrmt	11408	12878	ENSMUST00000161765
Polrmt	11408	12878	ENSMUST00000159289
Polrmt	11408	12878	ENSMUST00000162687
Polrmt	11408	12878	ENSMUST00000162679
Polrmt	11408	12878	ENSMUST00000161375
Polrmt	11408	12878	ENSMUST00000162694
Polrmt	11408	12878	ENSMUST00000161662
Polrmt	11408	12878	ENSMUST00000161098
Polrmt	11408	12878	ENSMUST00000160838
Polrmt	11408	12878	ENSMUST00000020580
Polrmt	11407	12877	ENSMUST00000159082
Polrmt	11407	12877	ENSMUST00000160595
Polrmt	11407	12877	ENSMUST00000159016
Polrmt	11407	12877	ENSMUST00000161765
Polrmt	11407	12877	ENSMUST00000159289
Polrmt	11407	12877	ENSMUST00000162687
Polrmt	11407	12877	ENSMUST00000162679
Polrmt	11407	12877	ENSMUST00000161375
Polrmt	11407	12877	ENSMUST00000162694
Polrmt	11407	12877	ENSMUST00000161662
Polrmt	11407	12877	ENSMUST00000161098
Polrmt	11407	12877	ENSMUST00000160838
Polrmt	11407	12877	ENSMUST00000020580
Pomgnt1	3564	3991	ENSMUST00000120083
Pomgnt1	3564	3991	ENSMUST00000136855
Pomgnt1	3564	3991	ENSMUST00000121052
Pomgnt1	3564	3991	ENSMUST00000127426
Pomgnt1	3564	3991	ENSMUST00000106496
Pomgnt1	3564	3991	ENSMUST00000155718
Pomgnt1	3564	3991	ENSMUST00000144311
Pomgnt1	3564	3991	ENSMUST00000151325
Pomgnt1	3564	3991	ENSMUST00000147612
Pomgnt1	3564	3991	ENSMUST00000106498
Pomgnt1	3564	3991	ENSMUST00000133838
Pomgnt1	3564	3991	ENSMUST00000106494
Pomgnt2	8658	9755	ENSMUST00000084743
Pomk	4892	5488	ENSMUST00000061850
Pomk	4889	5489	ENSMUST00000061850
Pomk	4890	5490	ENSMUST00000061850
Pomk	4893	5487	ENSMUST00000061850
Pomk	4891	5491	ENSMUST00000061850
Pomp	2526	2823	ENSMUST00000202621
Pomp	2526	2823	ENSMUST00000202608
Pomp	2526	2823	ENSMUST00000031654
Pomp	2526	2823	ENSMUST00000202222
Pomp	2526	2823	ENSMUST00000201376
Pomp	2526	2823	ENSMUST00000201120
Pomt2	7117	8047	ENSMUST00000037788
Pon1	17646	19875	ENSMUST00000002663
Pon1	17646	19875	ENSMUST00000176933
Pon1	17646	19875	ENSMUST00000177159
Pon1	17646	19875	ENSMUST00000176945
Pon2	17648	19877	ENSMUST00000123838
Pon2	17648	19877	ENSMUST00000135342
Pon2	17648	19877	ENSMUST00000057792
Pop5	12892	14538	ENSMUST00000154800
Pop5	12892	14538	ENSMUST00000135455
Pop5	12892	14538	ENSMUST00000128830
Pop5	12892	14538	ENSMUST00000140083
Pop5	12892	14538	ENSMUST00000142233
Pop5	12892	14538	ENSMUST00000081497
Pop7	23842	26742	ENSMUST00000111035
Pop7	23842	26742	ENSMUST00000031728
Popdc2	21516	24211	ENSMUST00000141189
Popdc2	21516	24211	ENSMUST00000127892
Popdc2	21516	24211	ENSMUST00000114739
Popdc2	21516	24211	ENSMUST00000146342
Popdc2	21516	24211	ENSMUST00000023494
Popdc3	22307	25064	ENSMUST00000175658
Popdc3	22307	25064	ENSMUST00000161803
Popdc3	22307	25064	ENSMUST00000019994
Porcn	15285	17217	ENSMUST00000139744
Porcn	15285	17217	ENSMUST00000089403
Porcn	15285	17217	ENSMUST00000089402
Porcn	15285	17217	ENSMUST00000082320
Porcn	15285	17217	ENSMUST00000154695
Porcn	15285	17217	ENSMUST00000122943
Porcn	15285	17217	ENSMUST00000077595
Porcn	15284	17216	ENSMUST00000139744
Porcn	15284	17216	ENSMUST00000089403
Porcn	15284	17216	ENSMUST00000089402
Porcn	15284	17216	ENSMUST00000082320
Porcn	15284	17216	ENSMUST00000154695
Porcn	15284	17216	ENSMUST00000122943
Porcn	15284	17216	ENSMUST00000077595
Porcn	15287	17219	ENSMUST00000139744
Porcn	15287	17219	ENSMUST00000089403
Porcn	15287	17219	ENSMUST00000089402
Porcn	15287	17219	ENSMUST00000082320
Porcn	15287	17219	ENSMUST00000154695
Porcn	15287	17219	ENSMUST00000122943
Porcn	15287	17219	ENSMUST00000077595
Porcn	15286	17218	ENSMUST00000139744
Porcn	15286	17218	ENSMUST00000089403
Porcn	15286	17218	ENSMUST00000089402
Porcn	15286	17218	ENSMUST00000082320
Porcn	15286	17218	ENSMUST00000154695
Porcn	15286	17218	ENSMUST00000122943
Porcn	15286	17218	ENSMUST00000077595
Pou2af1	5374	6010	ENSMUST00000034554
Pou2f1	10985	12422	ENSMUST00000176101
Pou2f1	10985	12422	ENSMUST00000176004
Pou2f1	10985	12422	ENSMUST00000176800
Pou2f1	10985	12422	ENSMUST00000194366
Pou2f1	10985	12422	ENSMUST00000111429
Pou2f1	10985	12422	ENSMUST00000176942
Pou2f1	10985	12422	ENSMUST00000184799
Pou2f1	10985	12422	ENSMUST00000159212
Pou2f1	10985	12422	ENSMUST00000177472
Pou2f1	10985	12422	ENSMUST00000177358
Pou2f1	10985	12422	ENSMUST00000069609
Pou2f1	10985	12422	ENSMUST00000160908
Pou2f1	10985	12422	ENSMUST00000111426
Pou2f1	10985	12422	ENSMUST00000184643
Pou2f1	10985	12422	ENSMUST00000027850
Pou2f1	10985	12422	ENSMUST00000111427
Pou2f1	10985	12422	ENSMUST00000082225
Pou2f1	10985	12422	ENSMUST00000160260
Pou2f1	10983	12425	ENSMUST00000176101
Pou2f1	10983	12425	ENSMUST00000176004
Pou2f1	10983	12425	ENSMUST00000176800
Pou2f1	10983	12425	ENSMUST00000194366
Pou2f1	10983	12425	ENSMUST00000111429
Pou2f1	10983	12425	ENSMUST00000176942
Pou2f1	10983	12425	ENSMUST00000184799
Pou2f1	10983	12425	ENSMUST00000159212
Pou2f1	10983	12425	ENSMUST00000177472
Pou2f1	10983	12425	ENSMUST00000177358
Pou2f1	10983	12425	ENSMUST00000069609
Pou2f1	10983	12425	ENSMUST00000160908
Pou2f1	10983	12425	ENSMUST00000111426
Pou2f1	10983	12425	ENSMUST00000184643
Pou2f1	10983	12425	ENSMUST00000027850
Pou2f1	10983	12425	ENSMUST00000111427
Pou2f1	10983	12425	ENSMUST00000082225
Pou2f1	10983	12425	ENSMUST00000160260
Pou2f1	10984	12424	ENSMUST00000176101
Pou2f1	10984	12424	ENSMUST00000176004
Pou2f1	10984	12424	ENSMUST00000176800
Pou2f1	10984	12424	ENSMUST00000194366
Pou2f1	10984	12424	ENSMUST00000111429
Pou2f1	10984	12424	ENSMUST00000176942
Pou2f1	10984	12424	ENSMUST00000184799
Pou2f1	10984	12424	ENSMUST00000159212
Pou2f1	10984	12424	ENSMUST00000177472
Pou2f1	10984	12424	ENSMUST00000177358
Pou2f1	10984	12424	ENSMUST00000069609
Pou2f1	10984	12424	ENSMUST00000160908
Pou2f1	10984	12424	ENSMUST00000111426
Pou2f1	10984	12424	ENSMUST00000184643
Pou2f1	10984	12424	ENSMUST00000027850
Pou2f1	10984	12424	ENSMUST00000111427
Pou2f1	10984	12424	ENSMUST00000082225
Pou2f1	10984	12424	ENSMUST00000160260
Pou2f1	10986	12423	ENSMUST00000176101
Pou2f1	10986	12423	ENSMUST00000176004
Pou2f1	10986	12423	ENSMUST00000176800
Pou2f1	10986	12423	ENSMUST00000194366
Pou2f1	10986	12423	ENSMUST00000111429
Pou2f1	10986	12423	ENSMUST00000176942
Pou2f1	10986	12423	ENSMUST00000184799
Pou2f1	10986	12423	ENSMUST00000159212
Pou2f1	10986	12423	ENSMUST00000177472
Pou2f1	10986	12423	ENSMUST00000177358
Pou2f1	10986	12423	ENSMUST00000069609
Pou2f1	10986	12423	ENSMUST00000160908
Pou2f1	10986	12423	ENSMUST00000111426
Pou2f1	10986	12423	ENSMUST00000184643
Pou2f1	10986	12423	ENSMUST00000027850
Pou2f1	10986	12423	ENSMUST00000111427
Pou2f1	10986	12423	ENSMUST00000082225
Pou2f1	10986	12423	ENSMUST00000160260
Pou2f2	21123	23787	ENSMUST00000108416
Pou2f2	21123	23787	ENSMUST00000108417
Pou2f2	21123	23787	ENSMUST00000176408
Pou2f2	21123	23787	ENSMUST00000147146
Pou2f2	21123	23787	ENSMUST00000108413
Pou2f2	21123	23787	ENSMUST00000175774
Pou2f2	21123	23787	ENSMUST00000098679
Pou2f2	21123	23787	ENSMUST00000108418
Pou2f2	21123	23787	ENSMUST00000175754
Pou2f2	21123	23787	ENSMUST00000108415
Pou3f4	15998	18032	ENSMUST00000078229
Pou5f1	16405	18500	ENSMUST00000025271
Pou5f1	16405	18500	ENSMUST00000172651
Pou5f1	16405	18500	ENSMUST00000173805
Pou5f1	16405	18500	ENSMUST00000173256
Pou5f1	16405	18500	ENSMUST00000174782
Pou5f1	16405	18500	ENSMUST00000173934
Pou6f2	1917	2159	ENSMUST00000175703
Pou6f2	1917	2159	ENSMUST00000139064
Pou6f2	1917	2159	ENSMUST00000176795
Pou6f2	1917	2159	ENSMUST00000175768
Pou6f2	1917	2159	ENSMUST00000176898
Pou6f2	1917	2159	ENSMUST00000184299
Pp2d1	8330	9391	ENSMUST00000056198
Ppa1	7463	8427	ENSMUST00000160607
Ppa1	7463	8427	ENSMUST00000020286
Ppa1	7463	8427	ENSMUST00000160470
Ppa1	7463	8427	ENSMUST00000162028
Ppap2a	12791	14421	ENSMUST00000070951
Ppap2a	12791	14421	ENSMUST00000016144
Ppap2b	1180	1313	ENSMUST00000064139
Ppap2c	11394	12863	ENSMUST00000163602
Ppap2c	11394	12863	ENSMUST00000166804
Ppap2c	11394	12863	ENSMUST00000165233
Ppap2c	11394	12863	ENSMUST00000063879
Ppap2c	11393	12864	ENSMUST00000163602
Ppap2c	11393	12864	ENSMUST00000166804
Ppap2c	11393	12864	ENSMUST00000165233
Ppap2c	11393	12864	ENSMUST00000063879
Ppapdc1b	4904	5504	ENSMUST00000145678
Ppapdc1b	4904	5504	ENSMUST00000146762
Ppapdc1b	4904	5504	ENSMUST00000139836
Ppapdc1b	4904	5504	ENSMUST00000138548
Ppapdc1b	4904	5504	ENSMUST00000139120
Ppapdc1b	4904	5504	ENSMUST00000068916
Ppapdc1b	4904	5504	ENSMUST00000124764
Ppapdc1b	4904	5504	ENSMUST00000138879
Ppapdc1b	4904	5504	ENSMUST00000133117
Ppard	17093	19247	ENSMUST00000144200
Ppard	17093	19247	ENSMUST00000166744
Ppard	17093	19247	ENSMUST00000002320
Ppard	17093	19247	ENSMUST00000123020
Ppard	17093	19247	ENSMUST00000142226
Ppard	17093	19247	ENSMUST00000169040
Ppard	17092	19248	ENSMUST00000144200
Ppard	17092	19248	ENSMUST00000166744
Ppard	17092	19248	ENSMUST00000002320
Ppard	17092	19248	ENSMUST00000123020
Ppard	17092	19248	ENSMUST00000142226
Ppard	17092	19248	ENSMUST00000169040
Pparg	18688	21058	ENSMUST00000000450
Pparg	18688	21058	ENSMUST00000171644
Pparg	18689	21057	ENSMUST00000000450
Pparg	18689	21057	ENSMUST00000171644
Pparg	18687	21055	ENSMUST00000000450
Pparg	18687	21055	ENSMUST00000171644
Pparg	18690	21056	ENSMUST00000000450
Pparg	18690	21056	ENSMUST00000171644
Pparg	18684	21053	ENSMUST00000000450
Pparg	18684	21053	ENSMUST00000171644
Pparg	18686	21054	ENSMUST00000000450
Pparg	18686	21054	ENSMUST00000171644
Ppargc1a	19450	21891	ENSMUST00000031059
Ppargc1a	19450	21891	ENSMUST00000151104
Ppargc1a	19450	21891	ENSMUST00000196968
Ppargc1a	19450	21891	ENSMUST00000132734
Ppargc1a	19450	21891	ENSMUST00000127135
Ppargc1a	19448	21889	ENSMUST00000031059
Ppargc1a	19448	21889	ENSMUST00000151104
Ppargc1a	19448	21889	ENSMUST00000196968
Ppargc1a	19448	21889	ENSMUST00000132734
Ppargc1a	19448	21889	ENSMUST00000127135
Ppargc1a	19449	21890	ENSMUST00000031059
Ppargc1a	19449	21890	ENSMUST00000151104
Ppargc1a	19449	21890	ENSMUST00000196968
Ppargc1a	19449	21890	ENSMUST00000132734
Ppargc1a	19449	21890	ENSMUST00000127135
Ppbp	22885	25711	ENSMUST00000031319
Ppdpf	12323	13890	ENSMUST00000016488
Ppdpf	12323	13890	ENSMUST00000146089
Ppdpf	12323	13890	ENSMUST00000135011
Ppdpf	12323	13890	ENSMUST00000138800
Ppdpf	12323	13890	ENSMUST00000108841
Ppdpf	12323	13890	ENSMUST00000127971
Ppdpf	12322	13891	ENSMUST00000016488
Ppdpf	12322	13891	ENSMUST00000146089
Ppdpf	12322	13891	ENSMUST00000135011
Ppdpf	12322	13891	ENSMUST00000138800
Ppdpf	12322	13891	ENSMUST00000108841
Ppdpf	12322	13891	ENSMUST00000127971
Ppef1	6848	7713	ENSMUST00000135856
Ppef1	6848	7713	ENSMUST00000136888
Ppef1	6848	7713	ENSMUST00000071204
Ppfia1	16161	18231	ENSMUST00000182982
Ppfia1	16161	18231	ENSMUST00000168134
Ppfia1	16161	18231	ENSMUST00000183063
Ppfia1	16161	18231	ENSMUST00000182226
Ppfia1	16161	18231	ENSMUST00000182731
Ppfia1	16161	18231	ENSMUST00000183183
Ppfia1	16161	18231	ENSMUST00000182958
Ppfia1	16161	18231	ENSMUST00000183106
Ppfia1	16161	18231	ENSMUST00000183197
Ppfia1	16165	18228	ENSMUST00000182982
Ppfia1	16165	18228	ENSMUST00000168134
Ppfia1	16165	18228	ENSMUST00000183063
Ppfia1	16165	18228	ENSMUST00000182226
Ppfia1	16165	18228	ENSMUST00000182731
Ppfia1	16165	18228	ENSMUST00000183183
Ppfia1	16165	18228	ENSMUST00000182958
Ppfia1	16165	18228	ENSMUST00000183106
Ppfia1	16165	18228	ENSMUST00000183197
Ppfia1	16162	18229	ENSMUST00000182982
Ppfia1	16162	18229	ENSMUST00000168134
Ppfia1	16162	18229	ENSMUST00000183063
Ppfia1	16162	18229	ENSMUST00000182226
Ppfia1	16162	18229	ENSMUST00000182731
Ppfia1	16162	18229	ENSMUST00000183183
Ppfia1	16162	18229	ENSMUST00000182958
Ppfia1	16162	18229	ENSMUST00000183106
Ppfia1	16162	18229	ENSMUST00000183197
Ppfia1	16163	18232	ENSMUST00000182982
Ppfia1	16163	18232	ENSMUST00000168134
Ppfia1	16163	18232	ENSMUST00000183063
Ppfia1	16163	18232	ENSMUST00000182226
Ppfia1	16163	18232	ENSMUST00000182731
Ppfia1	16163	18232	ENSMUST00000183183
Ppfia1	16163	18232	ENSMUST00000182958
Ppfia1	16163	18232	ENSMUST00000183106
Ppfia1	16163	18232	ENSMUST00000183197
Ppfia1	16164	18230	ENSMUST00000182982
Ppfia1	16164	18230	ENSMUST00000168134
Ppfia1	16164	18230	ENSMUST00000183063
Ppfia1	16164	18230	ENSMUST00000182226
Ppfia1	16164	18230	ENSMUST00000182731
Ppfia1	16164	18230	ENSMUST00000183183
Ppfia1	16164	18230	ENSMUST00000182958
Ppfia1	16164	18230	ENSMUST00000183106
Ppfia1	16164	18230	ENSMUST00000183197
Ppfia1	16166	18233	ENSMUST00000182982
Ppfia1	16166	18233	ENSMUST00000168134
Ppfia1	16166	18233	ENSMUST00000183063
Ppfia1	16166	18233	ENSMUST00000182226
Ppfia1	16166	18233	ENSMUST00000182731
Ppfia1	16166	18233	ENSMUST00000183183
Ppfia1	16166	18233	ENSMUST00000182958
Ppfia1	16166	18233	ENSMUST00000183106
Ppfia1	16166	18233	ENSMUST00000183197
Ppfia3	20796	23415	ENSMUST00000137578
Ppfia3	20796	23415	ENSMUST00000107779
Ppfia3	20796	23415	ENSMUST00000130143
Ppfia3	20796	23415	ENSMUST00000127948
Ppfia3	20796	23415	ENSMUST00000151970
Ppfia3	20796	23415	ENSMUST00000131154
Ppfia3	20796	23415	ENSMUST00000003961
Ppfia3	20797	23414	ENSMUST00000137578
Ppfia3	20797	23414	ENSMUST00000107779
Ppfia3	20797	23414	ENSMUST00000130143
Ppfia3	20797	23414	ENSMUST00000127948
Ppfia3	20797	23414	ENSMUST00000151970
Ppfia3	20797	23414	ENSMUST00000131154
Ppfia3	20797	23414	ENSMUST00000003961
Ppfia3	20798	23416	ENSMUST00000137578
Ppfia3	20798	23416	ENSMUST00000107779
Ppfia3	20798	23416	ENSMUST00000130143
Ppfia3	20798	23416	ENSMUST00000127948
Ppfia3	20798	23416	ENSMUST00000151970
Ppfia3	20798	23416	ENSMUST00000131154
Ppfia3	20798	23416	ENSMUST00000003961
Ppfia4	5915	6643	ENSMUST00000186553
Ppfia4	5915	6643	ENSMUST00000168515
Ppfia4	5915	6643	ENSMUST00000189862
Ppfia4	5915	6643	ENSMUST00000189361
Ppfia4	5915	6643	ENSMUST00000186730
Ppfia4	5915	6643	ENSMUST00000186964
Ppfibp1	21219	23890	ENSMUST00000154221
Ppfibp1	21219	23890	ENSMUST00000133825
Ppfibp1	21219	23890	ENSMUST00000136837
Ppfibp1	21219	23890	ENSMUST00000126774
Ppfibp1	21219	23890	ENSMUST00000016631
Ppfibp1	21219	23890	ENSMUST00000123902
Ppfibp1	21219	23890	ENSMUST00000155415
Ppfibp1	21219	23890	ENSMUST00000111623
Ppfibp1	21219	23890	ENSMUST00000149203
Ppfibp1	21221	23889	ENSMUST00000154221
Ppfibp1	21221	23889	ENSMUST00000133825
Ppfibp1	21221	23889	ENSMUST00000136837
Ppfibp1	21221	23889	ENSMUST00000126774
Ppfibp1	21221	23889	ENSMUST00000016631
Ppfibp1	21221	23889	ENSMUST00000123902
Ppfibp1	21221	23889	ENSMUST00000155415
Ppfibp1	21221	23889	ENSMUST00000111623
Ppfibp1	21221	23889	ENSMUST00000149203
Ppfibp1	21217	23893	ENSMUST00000154221
Ppfibp1	21217	23893	ENSMUST00000133825
Ppfibp1	21217	23893	ENSMUST00000136837
Ppfibp1	21217	23893	ENSMUST00000126774
Ppfibp1	21217	23893	ENSMUST00000016631
Ppfibp1	21217	23893	ENSMUST00000123902
Ppfibp1	21217	23893	ENSMUST00000155415
Ppfibp1	21217	23893	ENSMUST00000111623
Ppfibp1	21217	23893	ENSMUST00000149203
Ppfibp1	21220	23891	ENSMUST00000154221
Ppfibp1	21220	23891	ENSMUST00000133825
Ppfibp1	21220	23891	ENSMUST00000136837
Ppfibp1	21220	23891	ENSMUST00000126774
Ppfibp1	21220	23891	ENSMUST00000016631
Ppfibp1	21220	23891	ENSMUST00000123902
Ppfibp1	21220	23891	ENSMUST00000155415
Ppfibp1	21220	23891	ENSMUST00000111623
Ppfibp1	21220	23891	ENSMUST00000149203
Ppfibp1	21222	23892	ENSMUST00000154221
Ppfibp1	21222	23892	ENSMUST00000133825
Ppfibp1	21222	23892	ENSMUST00000136837
Ppfibp1	21222	23892	ENSMUST00000126774
Ppfibp1	21222	23892	ENSMUST00000016631
Ppfibp1	21222	23892	ENSMUST00000123902
Ppfibp1	21222	23892	ENSMUST00000155415
Ppfibp1	21222	23892	ENSMUST00000111623
Ppfibp1	21222	23892	ENSMUST00000149203
Ppfibp1	21223	23888	ENSMUST00000154221
Ppfibp1	21223	23888	ENSMUST00000133825
Ppfibp1	21223	23888	ENSMUST00000136837
Ppfibp1	21223	23888	ENSMUST00000126774
Ppfibp1	21223	23888	ENSMUST00000016631
Ppfibp1	21223	23888	ENSMUST00000123902
Ppfibp1	21223	23888	ENSMUST00000155415
Ppfibp1	21223	23888	ENSMUST00000111623
Ppfibp1	21223	23888	ENSMUST00000149203
Ppfibp1	21218	23894	ENSMUST00000154221
Ppfibp1	21218	23894	ENSMUST00000133825
Ppfibp1	21218	23894	ENSMUST00000136837
Ppfibp1	21218	23894	ENSMUST00000126774
Ppfibp1	21218	23894	ENSMUST00000016631
Ppfibp1	21218	23894	ENSMUST00000123902
Ppfibp1	21218	23894	ENSMUST00000155415
Ppfibp1	21218	23894	ENSMUST00000111623
Ppfibp1	21218	23894	ENSMUST00000149203
Ppib	6646	7484	ENSMUST00000034947
Ppie	15182	17098	ENSMUST00000136466
Ppie	15182	17098	ENSMUST00000126558
Ppie	15182	17098	ENSMUST00000030404
Ppie	15182	17098	ENSMUST00000137778
Ppif	12490	14082	ENSMUST00000125881
Ppif	12490	14082	ENSMUST00000022419
Ppig	1482	1647	ENSMUST00000146234
Ppig	1482	1647	ENSMUST00000090858
Ppig	1482	1647	ENSMUST00000124810
Ppig	1482	1647	ENSMUST00000153772
Ppig	1482	1647	ENSMUST00000134500
Ppig	1482	1647	ENSMUST00000128506
Ppig	1482	1647	ENSMUST00000125105
Ppig	1482	1647	ENSMUST00000143954
Ppig	1482	1647	ENSMUST00000142839
Ppig	1482	1647	ENSMUST00000040915
Ppig	1482	1647	ENSMUST00000144652
Ppig	1482	1647	ENSMUST00000134424
Ppig	1480	1645	ENSMUST00000146234
Ppig	1480	1645	ENSMUST00000090858
Ppig	1480	1645	ENSMUST00000124810
Ppig	1480	1645	ENSMUST00000153772
Ppig	1480	1645	ENSMUST00000134500
Ppig	1480	1645	ENSMUST00000128506
Ppig	1480	1645	ENSMUST00000125105
Ppig	1480	1645	ENSMUST00000143954
Ppig	1480	1645	ENSMUST00000142839
Ppig	1480	1645	ENSMUST00000040915
Ppig	1480	1645	ENSMUST00000144652
Ppig	1480	1645	ENSMUST00000134424
Ppig	1481	1646	ENSMUST00000146234
Ppig	1481	1646	ENSMUST00000090858
Ppig	1481	1646	ENSMUST00000124810
Ppig	1481	1646	ENSMUST00000153772
Ppig	1481	1646	ENSMUST00000134500
Ppig	1481	1646	ENSMUST00000128506
Ppig	1481	1646	ENSMUST00000125105
Ppig	1481	1646	ENSMUST00000143954
Ppig	1481	1646	ENSMUST00000142839
Ppig	1481	1646	ENSMUST00000040915
Ppig	1481	1646	ENSMUST00000144652
Ppig	1481	1646	ENSMUST00000134424
Ppil1	13778	15560	ENSMUST00000135123
Ppil1	13778	15560	ENSMUST00000024802
Ppil1	13778	15560	ENSMUST00000136811
Ppil1	13778	15560	ENSMUST00000129157
Ppil2	11819	13323	ENSMUST00000164458
Ppil2	11819	13323	ENSMUST00000146151
Ppil2	11819	13323	ENSMUST00000156521
Ppil2	11819	13323	ENSMUST00000115719
Ppil2	11819	13323	ENSMUST00000023455
Ppil2	11819	13323	ENSMUST00000141129
Ppil2	11819	13323	ENSMUST00000115721
Ppil2	11819	13323	ENSMUST00000153927
Ppil2	11819	13323	ENSMUST00000134849
Ppil2	11819	13323	ENSMUST00000124030
Ppil2	11819	13323	ENSMUST00000153368
Ppil2	11819	13323	ENSMUST00000143519
Ppil2	11818	13324	ENSMUST00000164458
Ppil2	11818	13324	ENSMUST00000146151
Ppil2	11818	13324	ENSMUST00000156521
Ppil2	11818	13324	ENSMUST00000115719
Ppil2	11818	13324	ENSMUST00000023455
Ppil2	11818	13324	ENSMUST00000141129
Ppil2	11818	13324	ENSMUST00000115721
Ppil2	11818	13324	ENSMUST00000153927
Ppil2	11818	13324	ENSMUST00000134849
Ppil2	11818	13324	ENSMUST00000124030
Ppil2	11818	13324	ENSMUST00000153368
Ppil2	11818	13324	ENSMUST00000143519
Ppil3	18279	20606	ENSMUST00000114348
Ppil3	18279	20606	ENSMUST00000117069
Ppil3	18279	20606	ENSMUST00000114345
Ppil3	18279	20606	ENSMUST00000190048
Ppil3	18279	20606	ENSMUST00000188896
Ppil3	18279	20606	ENSMUST00000185990
Ppil3	18279	20606	ENSMUST00000186242
Ppil3	18279	20606	ENSMUST00000124550
Ppil3	18279	20606	ENSMUST00000081677
Ppil3	18280	20604	ENSMUST00000114348
Ppil3	18280	20604	ENSMUST00000117069
Ppil3	18280	20604	ENSMUST00000114345
Ppil3	18280	20604	ENSMUST00000190048
Ppil3	18280	20604	ENSMUST00000188896
Ppil3	18280	20604	ENSMUST00000185990
Ppil3	18280	20604	ENSMUST00000186242
Ppil3	18280	20604	ENSMUST00000124550
Ppil3	18280	20604	ENSMUST00000081677
Ppil4	6077	6815	ENSMUST00000015901
Ppil4	6077	6815	ENSMUST00000138151
Ppil4	6077	6815	ENSMUST00000137346
Ppil4	6077	6815	ENSMUST00000143214
Ppil6	3033	3393	ENSMUST00000105507
Ppip5k1	4594	5161	ENSMUST00000134644
Ppip5k1	4594	5161	ENSMUST00000132617
Ppip5k1	4594	5161	ENSMUST00000132114
Ppip5k1	4594	5161	ENSMUST00000137087
Ppip5k1	4594	5161	ENSMUST00000110625
Ppip5k1	4594	5161	ENSMUST00000134796
Ppip5k1	4594	5161	ENSMUST00000110626
Ppip5k1	4594	5161	ENSMUST00000150081
Ppip5k1	4594	5161	ENSMUST00000131661
Ppip5k1	4594	5161	ENSMUST00000110627
Ppip5k1	4594	5161	ENSMUST00000127255
Ppip5k1	4594	5161	ENSMUST00000110628
Ppip5k1	4594	5161	ENSMUST00000129276
Ppip5k1	4594	5161	ENSMUST00000155568
Ppip5k1	4594	5161	ENSMUST00000140764
Ppip5k1	4594	5161	ENSMUST00000132613
Ppip5k1	4594	5161	ENSMUST00000052029
Ppip5k1	4594	5161	ENSMUST00000142364
Ppip5k1	4587	5158	ENSMUST00000134644
Ppip5k1	4587	5158	ENSMUST00000132617
Ppip5k1	4587	5158	ENSMUST00000132114
Ppip5k1	4587	5158	ENSMUST00000137087
Ppip5k1	4587	5158	ENSMUST00000110625
Ppip5k1	4587	5158	ENSMUST00000134796
Ppip5k1	4587	5158	ENSMUST00000110626
Ppip5k1	4587	5158	ENSMUST00000150081
Ppip5k1	4587	5158	ENSMUST00000131661
Ppip5k1	4587	5158	ENSMUST00000110627
Ppip5k1	4587	5158	ENSMUST00000127255
Ppip5k1	4587	5158	ENSMUST00000110628
Ppip5k1	4587	5158	ENSMUST00000129276
Ppip5k1	4587	5158	ENSMUST00000155568
Ppip5k1	4587	5158	ENSMUST00000140764
Ppip5k1	4587	5158	ENSMUST00000132613
Ppip5k1	4587	5158	ENSMUST00000052029
Ppip5k1	4587	5158	ENSMUST00000142364
Ppip5k1	4586	5157	ENSMUST00000134644
Ppip5k1	4586	5157	ENSMUST00000132617
Ppip5k1	4586	5157	ENSMUST00000132114
Ppip5k1	4586	5157	ENSMUST00000137087
Ppip5k1	4586	5157	ENSMUST00000110625
Ppip5k1	4586	5157	ENSMUST00000134796
Ppip5k1	4586	5157	ENSMUST00000110626
Ppip5k1	4586	5157	ENSMUST00000150081
