Only identified by site	Reverse	Contaminant	Histones	PEP	Intensity	Razor + unique peptides	Mol. weight [kDa]	Sequence length	Copy number Intensity	Concentration [nM] Intensity	Protein IDs	Majority protein IDs	Proteins
				3.4003E-37	338460000	4	10722	99	64664.3329297733	0.171804226611956	cds23504	cds23504	1
				1.1784E-60	449430000	9	80722	743	11405.2129809005	0.0303020800919151	cds2351	cds2351	1
				1.0266E-14	819600000	2	41148	354	40802.4717853998	0.108406547958359	cds23516;cds23517	cds23516;cds23517	2
				2.6121E-45	4881600000	8	25758	222	388224.82781885	1.03145989872675	cds23523;cds23524;cds23525;cds23526;cds28034;cds23528;cds28035;cds28036	cds23523;cds23524;cds23525;cds23526	8
				0	45919000000	24	37310	338	2521160.11073473	6.69837518404617	cds23532;cds23535;cds23531;cds23534	cds23532;cds23535;cds23531;cds23534	4
				1.398E-53	442160000	5	57902	536	15642.9674329227	0.0415612100204915	cds23538	cds23538	1
				9.7334E-19	338660000	6	54122	486	12818.0901502717	0.034055900140521	cds23540	cds23540	1
				8.1131E-48	121540000	3	172260	1599	1445.33341619648	0.00384005182634029	cds2355;cds2356	cds2355;cds2356	2
				1.6202E-07	1240900000	3	49995	431	50844.4397707195	0.135086673851771	cds23550	cds23550	1
				1.0927E-39	254600000	7	84294	723	6187.211914142	0.016438569913771	cds23585	cds23585	1
				0	29587000000	28	38861	346	1559625.09413019	4.14370907363469	cds23595	cds23595	1
				7.9154E-252	5132600000	17	54685	501	192265.985226827	0.510824242655595	cds23596	cds23596	1
				1.4551E-257	229680000	3	54452	498	8640.57408487392	0.0229568153087924	cds23597;cds29436;cds29437	cds23597	3
				3.2025E-104	1365000000	4	55607	504	50284.7668071076	0.133599699869168	cds23601	cds23601	1
				0	19293000000	62	173190	1526	228197.14502788	0.606288385579557	cds23617	cds23617	1
				1.5969E-43	97239000	2	27726	254	7184.33408459943	0.0190877861906809	cds23618	cds23618	1
				4.7395E-177	2116800000	15	103750	935	41795.0622141327	0.111043724021647	cds23622	cds23622	1
				3.8539E-08	87416000	2	42663	372	4197.32688899362	0.0111517194615502	cds23623	cds23623	1
				0	29436000000	27	73442	691	821046.120963628	2.18140646371617	cds23638;cds23640;cds23639	cds23638;cds23640;cds23639	3
				3.1353E-240	15051000000	12	24488	218	1259056.71534903	3.34514028739842	cds23644;cds11985	cds23644	2
				1.3866E-11	3310100000	2	7840.9	69	864785.608838127	2.29761625891877	cds23647	cds23647	1
				1.0799E-09	132560000	2	12526	113	21678.7053502105	0.0575973343865814	cds23648	cds23648	1
				2.2164E-100	1350700000	17	122590	1066	22570.2884483602	0.0599661478838807	cds23652;cds23653	cds23652;cds23653	2
				1.2563E-59	343400000	8	425620	3901	1652.76656275659	0.00439117312774067	cds23655	cds23655	1
				1.3301E-288	11446000000	24	57229	511	409704.59889011	1.08852869213266	cds23661	cds23661	1
				0	3521300000	26	152940	1392	47164.4957300546	0.12530956936098	cds23662;cds23663;cds23664;cds23665;cds23666;cds23667;cds23668	cds23662;cds23663;cds23664;cds23665;cds23666;cds23667;cds23668	7
				0	9825700000	21	54372	483	370187.241225422	0.983536515398955	cds23670;cds23671	cds23670;cds23671	2
				7.9446E-109	2547900000	7	44553	404	117149.025578224	0.31124882645382	cds23675	cds23675	1
				4.1546E-15	684980000	5	17018	142	82452.2718402357	0.219064330429181	cds23683	cds23683	1
				1.4004E-28	156900000	3	48689	444	6601.23727457813	0.0175385782742487	cds23688	cds23688	1
				2.0452E-143	2041200000	9	46671	424	89592.5108183878	0.238034961995089	cds23693	cds23693	1
				5.1374E-169	3306700000	11	36954	326	183301.743352797	0.487007486608598	cds23696	cds23696	1
				0	2203700000	10	40896	373	110383.68648245	0.293274252241797	cds23698	cds23698	1
				0	33795000000	12	44547	414	1554058.071702	4.12891826176864	cds23703	cds23703	1
				0	8391600000	12	17324	148	992269.98306129	2.63632468327236	cds23716	cds23716	1
				1.1006E-194	6655600000	13	105920	920	128718.95211059	0.341988527766581	cds2373	cds2373	1
				4.0859E-57	339220000	7	15187	135	45755.4374099521	0.121565895468925	cds23736	cds23736	1
				2.1117E-10	60711000	3	151870	1382	818.895808205766	0.00217569337887326	cds23747	cds23747	1
				0	30159000000	18	35742	329	1728507.79087145	4.59240713927908	cds23751	cds23751	1
				0	21789000000	76	203790	1839	219021.971629085	0.581911213522087	cds23754	cds23754	1
				7.7151E-156	748310000	15	129290	1123	11856.3187914443	0.0315006061013739	cds23757	cds23757	1
				1.9328E-137	2523500000	14	51947	471	99512.1460124635	0.264390066510615	cds23776	cds23776	1
				1.6852E-36	562170000	6	46314	420	24865.0094822143	0.0660629056272821	cds23779;cds23780;cds23781;cds23782	cds23779;cds23780;cds23781;cds23782	4
				4.398E-21	412540000	4	128680	1178	6567.32133540954	0.0174484682949963	cds23810	cds23810	1
				7.4539E-104	885290000	9	67473	599	26877.4951934265	0.0714098029896647	cds23815	cds23815	1
				2.6149E-43	329500000	5	44117	429	15299.6924623628	0.0406491757017222	cds23828	cds23828	1
				0	5792900000	8	75737	703	156682.750837939	0.41628448963326	cds23839	cds23839	1
				3.9141E-19	73920000	3	13841	121	10940.262539953	0.0290667708062438	cds2384	cds2384	1
				3.9489E-07	97966000	2	15672	140	12805.1363593619	0.0340214837021519	cds23842	cds23842	1
				0	11786000000	27	52842	475	456899.249419836	1.21391837864325	cds23859;cds23860	cds23859;cds23860	2
				1.659E-21	369510000	4	32703	297	23145.7818924702	0.0614951547042704	cds23863	cds23863	1
				2.6718E-31	192120000	3	31744	289	12397.787324908	0.0329392134203029	cds23866;cds23867	cds23866;cds23867	2
				0	3807800000	16	82884	748	94110.1968983347	0.250037831705101	cds23885;cds23886;cds23887	cds23885;cds23886;cds23887	3
				0	10313000000	27	115910	1067	182262.51826773	0.48424640868625	cds23897	cds23897	1
				2.7614E-07	134100000	3	21607	196	12713.5712271282	0.0337782077567383	cds239	cds239	1
				2.9175E-203	4136400000	14	68830	613	123105.658195609	0.32707477893295	cds2390	cds2390	1
				1.3969E-62	1063300000	5	59034	516	36896.643284168	0.0980292995660831	cds23902	cds23902	1
				5.385E-22	53166000	2	39971	360	2724.72218531131	0.00723921158033492	cds23905	cds23905	1
				7.4335E-10	152020000	3	98432	876	3163.71732898342	0.00840556121587358	cds23910	cds23910	1
				1.809E-78	807370000	4	21834	197	75748.2417592305	0.201252645825533	cds23916;cds20466;cds20467;cds20468;cds20469;cds20795;cds20470	cds23916;cds20466;cds20467;cds20468;cds20469	7
				0	2556600000	7	36989	325	141587.022499274	0.376177218516967	cds2393	cds2393	1
				1.6053E-16	112410000	5	67504	610	3411.21187098627	0.00906312012745559	cds23939;cds23938	cds23939;cds23938	2
				5.5064E-08	1236300000	3	211260	1915	11987.8099271876	0.0318499599392498	cds23943	cds23943	1
				9.3225E-304	4102300000	21	85314	747	98500.9381823342	0.261703426575923	cds23953;cds506	cds23953	2
				3.3958E-10	347100000	3	21777	193	32650.498557195	0.0867478778325243	cds23955;cds23956;cds23957	cds23955;cds23956;cds23957	3
				0	19605000000	19	45796	403	876945.400335022	2.32992315020234	cds23959	cds23959	1
				1.3023E-91	1969800000	9	43574	383	92603.6188170284	0.246035061238568	cds2396;cds2397;cds2398	cds2396;cds2397;cds2398	3
				0	456920000000	33	50121	451	18674702.647022	49.6161129345327	cds23967;cds38	cds23967	2
				7.9748E-15	106760000	3	587140	5475	372.477592158101	0.000989621662385412	cds23977	cds23977	1
				1.6284E-143	3727100000	14	37445	330	203896.825816287	0.541725784228585	cds23978	cds23978	1
				0	27005000000	14	20601	181	2685277.25998207	7.13441184634066	cds23982	cds23982	1
				3.8465E-219	8347300000	8	22393	201	763601.893609561	2.02878506322009	cds23984;cds23983;cds23986;cds23985	cds23984;cds23983;cds23986;cds23985	4
				1.4895E-193	7838300000	28	95480	819	168167.754701063	0.446798563109935	cds23990;cds23991	cds23990;cds23991	2
				9.827E-24	117350000	3	7457.8	65	32233.3627754148	0.0856396055109224	cds2400	cds2400	1
				2.6415E-279	6387900000	19	63204	556	207036.443645094	0.550067316391626	cds24005	cds24005	1
				6.7295E-152	1558000000	10	82567	742	38653.9786769607	0.102698297673347	cds2402;cds2401	cds2402;cds2401	2
				0.00025944	20014000	2	130750	1166	313.563463238972	0.000833094935875136	cds24012;cds24013;cds24014	cds24012;cds24013;cds24014	3
				4.4863E-182	714320000	10	134770	1208	10857.5749545281	0.0288470812800292	cds24016;cds24015;cds24017;cds24018	cds24016;cds24015;cds24017;cds24018	4
				4.6439E-21	58024000	2	45988	412	2584.61818922587	0.00686697455874768	cds2403	cds2403	1
				0.00015492	60530000	2	55814	494	2221.57398160015	0.0059024160998392	cds24040;cds24039	cds24040;cds24039	2
				1.2232E-26	268890000	5	41791	373	13180.2953549099	0.0350182294840444	cds2404	cds2404	1
				4.9545E-41	124680000	2	21487	200	11886.507380353	0.03158081302434	cds24058	cds24058	1
				4.7196E-21	251450000	3	17077	155	30162.9154073343	0.0801387120090883	cds24060	cds24060	1
				1.6207E-56	35590000	3	64743	570	1126.07786855571	0.00299183380615956	cds2409;cds2407;cds2410;cds2411;cds2408;cds2406	cds2409;cds2407;cds2410;cds2411;cds2408;cds2406	6
				1.6915E-145	556730000	7	64812	582	17596.3444854641	0.0467510638176053	cds24075	cds24075	1
				4.6867E-19	845300000	6	65540	585	26420.2964611332	0.0701950889262733	cds24083	cds24083	1
				2.3158E-23	113730000	3	94798	819	2457.58823227183	0.00652947345849293	cds24088;cds24087;cds24086;cds24089;cds24090	cds24088;cds24087;cds24086;cds24089;cds24090	5
				1.3804E-113	2684500000	18	98152	877	56027.0181768166	0.148856070899171	cds24097;cds24098	cds24097;cds24098	2
				6.1918E-37	547280000	6	31356	271	35753.7975109385	0.0949929157465876	cds24103	cds24103	1
				6.9181E-52	924210000	4	16130	135	117373.36360853	0.311844861703084	cds24106	cds24106	1
				0	11012000000	64	298050	2618	75685.0899014664	0.201084860037129	cds24107	cds24107	1
				1.6322E-86	1391400000	9	23679	213	120371.007640517	0.319809189041506	cds24109;cds24110;cds24111	cds24109;cds24110;cds24111	3
				1.2405E-106	1133500000	6	19077	179	121715.167011034	0.323380435362808	cds24114;cds24115	cds24114;cds24115	2
				1.1666E-50	271920000	8	73372	663	7591.78759462317	0.0201703340497298	cds24118;cds24119	cds24118;cds24119	2
				3.9529E-75	2124000000	12	49314	458	88230.2553545736	0.234415636846206	cds24122	cds24122	1
				2.7632E-22	150680000	3	93743	877	3292.68373402441	0.00874820719199544	cds24123	cds24123	1
				2.253E-67	932320000	8	14454	127	132132.668202342	0.351058301263715	cds24124	cds24124	1
				6.7428E-183	894530000	10	67634	611	27093.3739674277	0.0719833631599905	cds24125	cds24125	1
				4.6443E-19	2536400000	7	82240	724	63178.2944283555	0.167856026980345	cds24129	cds24129	1
				1.9301E-08	82323000	2	145110	1331	1162.13639140046	0.0030876363351494	cds24133	cds24133	1
				1.3065E-32	795110000	6	69564	612	23414.0166968612	0.0622078176365369	cds24148	cds24148	1
				0.00010993	1747900000	2	204490	1869	17509.6619721196	0.0465207603181152	cds24149	cds24149	1
				1.3025E-211	902100000	17	256740	2372	7197.71092551271	0.019123326614644	cds24166;cds24167;cds24165;cds24164;cds24168;cds24169;cds24170;cds24163	cds24166;cds24167;cds24165;cds24164;cds24168;cds24169;cds24170;cds24163	8
				7.1104E-09	69524000	2	18394	160	7742.68914237224	0.02057125867898	cds24178	cds24178	1
				1.6712E-14	58241000	3	34056	297	3503.22830069574	0.00930759510810679	cds24179	cds24179	1
				1.9539E-05	3361900000	3	103640	892	66449.3353656205	0.176546732242134	cds24181;cds24182;cds24183;cds24184	cds24181;cds24182;cds24183;cds24184	4
				0	7720900000	31	104650	946	151133.920894324	0.401542012693161	cds24192	cds24192	1
				3.1109E-13	87486000	2	82735	789	2166.12015675502	0.00575508292467851	cds24195;cds24196	cds24195;cds24196	2
				1.8773E-27	200590000	5	57264	522	7175.64346578835	0.019064696413427	cds24198	cds24198	1
				1.7973E-87	812290000	7	73022	648	22787.1828708399	0.0605424064923324	cds24202	cds24202	1
				3.7717E-239	4724800000	12	52983	521	182675.430270388	0.485343459008451	cds24206;cds24207	cds24206;cds24207	2
				0	3749800000	54	344860	3120	22274.0164186286	0.0591789939053485	cds2423	cds2423	1
				1.4807E-186	4063800000	5	231680	2033	35931.6396878975	0.0954654179172141	cds24233;cds24232;cds24234	cds24233;cds24232;cds24234	3
				0	7757300000	38	119590	1070	132876.743504196	0.353035206861967	cds24239	cds24239	1
				8.3196E-141	6220000000	11	56763	512	224469.996005916	0.596385863954824	cds24247	cds24247	1
				0	4097000000	11	20486	182	409677.441078213	1.08845653756679	cds24269	cds24269	1
				2.465E-277	2395600000	6	17963	165	273192.447589165	0.725834707446169	cds24303	cds24303	1
				1.43E-89	336400000	7	61086	542	11280.9988220094	0.0299720601793039	cds24306	cds24306	1
				0	4534000000	9	28859	260	321835.162835786	0.85507170247289	cds24309	cds24309	1
				7.093E-255	12589000000	18	42228	360	610694.452954213	1.62253105278229	cds2431;cds2430	cds2431;cds2430	2
				1.1362E-132	1638700000	16	94619	824	35477.6099351221	0.0942591233959499	cds24319;cds24318;cds24320;cds24321	cds24319;cds24318;cds24320;cds24321	4
				0	16796000000	17	40506	354	849414.679535528	2.25677781674373	cds24323;cds24324;cds14829;cds24322;cds14830;cds8184;cds8185	cds24323;cds24324	7
				0	30934000000	16	26411	241	2399299.6494354	6.37460872177019	cds24333	cds24333	1
				0.00015449	803530000	2	105890	953	15544.6304629661	0.0412999422349086	cds24340	cds24340	1
				5.5313E-27	386790000	7	25103	223	31563.3336271946	0.0838594303447692	cds24341;cds24500;cds9406	cds24341	3
				8.3124E-80	235950000	5	89454	802	5403.23020561219	0.0143556384891453	cds2435;cds2436;cds2437;cds2438	cds2435;cds2436;cds2437;cds2438	4
				7.5897E-52	40763000	4	187420	1723	445.53667553573	0.00118372958475899	cds24351;cds24352	cds24351;cds24352	2
				1.9468E-98	1320800000	7	34135	298	79262.9820889973	0.210590826809372	cds24357	cds24357	1
				9.829E-40	578520000	6	46416	412	25531.9462012536	0.0678348646350107	cds24372	cds24372	1
				0	12170000000	10	52586	517	474082.250458273	1.25957124585039	cds24375;cds24376	cds24375;cds24376	2
				0	3585500000	23	124040	1096	59213.5670363364	0.157322292347177	cds24383;cds24384;cds15372	cds24383;cds24384	3
				3.9713E-139	1671800000	21	92358	813	37080.2843366845	0.098517208550408	cds24385;cds8943;cds8944;cds8945;cds8946	cds24385	5
				3.733E-34	304000000	4	14345	130	43411.6492690831	0.115338773180018	cds24386	cds24386	1
				4.0457E-105	2771500000	16	83166	737	68265.6647485858	0.181372469256259	cds24388	cds24388	1
				1.371E-32	516210000	9	73420	642	14402.7455387165	0.0382661112588184	cds24402;cds24403;cds24404	cds24402;cds24403;cds24404	3
				1.1435E-68	436010000	6	82813	763	10785.2740997404	0.0286549878665909	cds24411	cds24411	1
				2.0396E-14	132700000	4	88978	789	3055.07261822834	0.0081169071826366	cds24415	cds24415	1
				0	7120300000	29	69001	628	211385.971353171	0.561623412467419	cds24423	cds24423	1
				4.7024E-41	521710000	9	78781	712	13565.65995674	0.0360420901562473	cds24425	cds24425	1
				1.2918E-267	13610000000	19	85774	753	325039.181924977	0.863584339915019	cds24433;cds24434	cds24433;cds24434	2
				5.5354E-14	143670000	6	245570	2198	1198.46135931693	0.00318414677199825	cds24455;cds24454	cds24455;cds24454	2
				5.6472E-82	2910300000	12	23743	207	251093.471668488	0.667120772036189	cds24459	cds24459	1
				0	3616600000	7	154240	1605	48032.6686145201	0.127616185144723	cds24461	cds24461	1
				1.5071E-07	9141900	3	17308	147	1081.98897230341	0.00287469568101989	cds24464;cds24465	cds24464;cds24465	2
				5.1298E-07	45792000	3	149790	1342	626.238906850441	0.0016638305259037	cds24468	cds24468	1
				1.568E-280	5616100000	17	89795	803	128119.705587988	0.340396412288063	cds24469	cds24469	1
				9.1638E-281	10256000000	7	23144	201	907763.771259036	2.41180331724575	cds24477	cds24477	1
				3.9413E-165	5217100000	18	104630	986	102142.43114326	0.271378371843575	cds24478	cds24478	1
				0	34958000000	24	49557	452	1445023.21636852	3.83922766812009	cds24479	cds24479	1
				3.9849E-90	1727300000	11	80522	731	43942.6733111587	0.11674963092381	cds2448;cds20732	cds2448	2
				2.4098E-06	91845000	2	62612	557	3004.90811463338	0.0079836270055587	cds24485	cds24485	1
				2.8012E-91	522160000	4	45289	415	23618.0546333962	0.0627499183325104	cds24487	cds24487	1
				2.1885E-126	230970000	6	49165	455	9623.49412300226	0.0255682984761117	cds24488	cds24488	1
				1.2223E-53	500720000	6	20988	188	48871.6652718862	0.129845283711399	cds24491	cds24491	1
				1.9965E-24	93685000	2	28883	249	6644.48025901787	0.0176534689282068	cds24493	cds24493	1
				0	1016400000	18	280050	2561	7434.68091399026	0.0197529232370176	cds24494	cds24494	1
				2.9795E-32	277500000	7	86432	781	6576.90667771252	0.0174739352293411	cds246;cds245	cds246;cds245	2
				1.2178E-129	3795400000	12	24263	216	320439.694944689	0.851364136478943	cds2451	cds2451	1
				1.7322E-23	659370000	8	73171	657	18459.6493827894	0.0490447460299674	cds24512;cds24513	cds24512;cds24513	2
				1.9083E-237	2064700000	5	11945	104	354082.170079721	0.940747559457468	cds24514;cds24515	cds24514;cds24515	2
				1.1788E-31	523760000	10	139130	1253	7711.60537491335	0.0204886733898955	cds24516;cds24518;cds24517	cds24516;cds24518;cds24517	3
				5.0172E-293	3656600000	13	50754	459	147584.393251743	0.392111406610305	cds24523;cds24524	cds24523;cds24524	2
				2.9721E-16	56657000	2	80417	706	1443.24134553486	0.0038344934827256	cds24525	cds24525	1
				1.6294E-58	603430000	11	75030	682	16474.9917503202	0.0437717840401454	cds24526;cds24527;cds31422	cds24526	3
				3.1439E-19	83943000	4	28209	241	6095.79074125048	0.0161956764485026	cds24536	cds24536	1
				1.6233E-77	1562900000	8	67514	604	47420.9889015619	0.125991036391807	cds24538;cds24539;cds24542;cds24540;cds24541;cds24543;cds24544	cds24538;cds24539;cds24542;cds24540;cds24541;cds24543;cds24544	7
				2.2907E-08	97596000	2	8024.2	72	24915.1512624265	0.0661961254314617	cds24549;cds24550;cds24551	cds24549;cds24550;cds24551	3
				1.3266E-20	59370000	2	52393	480	2321.27736638796	0.00616731426143729	cds24560;cds24559	cds24560;cds24559	2
				4.5496E-129	2227600000	12	47798	448	95468.640664118	0.253647029697287	cds24563;cds4925	cds24563	2
				1.0142E-73	107000000	4	49357	439	4440.87222456146	0.0117987858755442	cds24564;cds24566;cds24565	cds24564;cds24566;cds24565	3
				3.9172E-151	884370000	7	12759	119	141987.665566437	0.377241671967315	cds24574	cds24574	1
				1.3082E-232	2491900000	14	81147	730	62905.9022932836	0.167132318593033	cds24575;cds24576	cds24575;cds24576	2
				0	6590700000	44	138730	1255	97318.2771446778	0.258561259082456	cds24585	cds24585	1
				0	3786400000	37	233100	2054	33274.9546702876	0.0884069717209511	cds24587;cds24588;cds24589;cds24590;cds24591;cds24592	cds24587;cds24588;cds24589;cds24590;cds24591;cds24592	6
				1.252E-88	3604600000	14	47068	428	156878.919025771	0.416805681490799	cds24598;cds24597	cds24598;cds24597	2
